match_id,venue,innings,batting_team,bowler,economy_category
576,281,1,3,237,Best Bowler
576,281,1,3,297,Better Bowler
576,281,1,3,308,Best Bowler
576,281,1,3,317,Best Bowler
576,281,1,3,373,Good Bowler
576,281,1,3,884,Better Bowler
576,281,2,26,154,Best Bowler
576,281,2,26,311,Best Bowler
576,281,2,26,577,Best Bowler
576,281,2,26,753,Best Bowler
576,281,2,26,889,Best Bowler
576,281,2,26,1128,Best Bowler
577,281,1,3,237,Best Bowler
577,281,1,3,297,Best Bowler
577,281,1,3,373,Best Bowler
577,281,1,3,884,Best Bowler
577,281,1,3,1023,Best Bowler
577,281,2,26,22,Best Bowler
577,281,2,26,154,Best Bowler
577,281,2,26,750,Best Bowler
577,281,2,26,753,Best Bowler
577,281,2,26,889,Best Bowler
577,281,2,26,1128,Best Bowler
578,51,1,4,16,Best Bowler
578,51,1,4,248,Best Bowler
578,51,1,4,506,Best Bowler
578,51,1,4,524,Best Bowler
578,51,1,4,573,Best Bowler
578,51,1,4,935,Good Bowler
578,51,2,22,598,Best Bowler
578,51,2,22,844,Best Bowler
578,51,2,22,1163,Better Bowler
578,51,2,22,1170,Best Bowler
578,51,2,22,1196,Best Bowler
579,233,1,4,16,Best Bowler
579,233,1,4,75,Best Bowler
579,233,1,4,248,Best Bowler
579,233,1,4,506,Best Bowler
579,233,1,4,524,Best Bowler
579,233,1,4,573,Best Bowler
579,233,1,4,935,Best Bowler
579,233,2,22,102,Best Bowler
579,233,2,22,808,Better Bowler
579,233,2,22,817,Best Bowler
579,233,2,22,844,Best Bowler
579,233,2,22,1170,Best Bowler
579,233,2,22,1196,Best Bowler
579,233,2,22,1247,Good Bowler
580,233,1,4,345,Best Bowler
580,233,1,4,506,Best Bowler
580,233,1,4,524,Best Bowler
580,233,1,4,712,Best Bowler
580,233,1,4,935,Best Bowler
580,233,2,22,102,Best Bowler
580,233,2,22,380,Best Bowler
580,233,2,22,808,Best Bowler
580,233,2,22,844,Best Bowler
580,233,2,22,1170,Best Bowler
581,148,1,5,73,Best Bowler
581,148,1,5,438,Best Bowler
581,148,1,5,460,Best Bowler
581,148,1,5,959,Best Bowler
581,148,1,5,1058,Best Bowler
581,148,1,5,1149,Best Bowler
581,148,1,5,1258,Best Bowler
581,148,2,6,410,Best Bowler
581,148,2,6,488,Best Bowler
581,148,2,6,983,Best Bowler
581,148,2,6,984,Good Bowler
581,148,2,6,993,Best Bowler
581,148,2,6,1084,Best Bowler
581,148,2,6,1218,Best Bowler
582,42,1,13,255,Better Bowler
582,42,1,13,403,Best Bowler
582,42,1,13,526,Best Bowler
582,42,1,13,531,Best Bowler
582,42,1,13,981,Best Bowler
582,42,1,13,1024,Best Bowler
582,42,2,21,76,Best Bowler
582,42,2,21,931,Best Bowler
582,42,2,21,1236,Best Bowler
583,54,1,11,931,Best Bowler
583,54,1,11,1236,Best Bowler
584,56,1,16,398,Best Bowler
584,56,1,16,403,Best Bowler
584,56,1,16,526,Best Bowler
584,56,1,16,531,Best Bowler
584,56,1,16,981,Best Bowler
584,56,2,21,355,Better Bowler
584,56,2,21,846,Best Bowler
584,56,2,21,939,Better Bowler
584,56,2,21,949,Best Bowler
584,56,2,21,1009,Best Bowler
585,56,1,21,34,Best Bowler
585,56,1,21,80,Best Bowler
585,56,1,21,634,Best Bowler
585,56,1,21,924,Best Bowler
585,56,1,21,1296,Best Bowler
585,56,2,11,403,Best Bowler
585,56,2,11,526,Best Bowler
585,56,2,11,531,Best Bowler
585,56,2,11,981,Best Bowler
585,56,2,11,1003,Good Bowler
585,56,2,11,1024,Best Bowler
586,95,1,27,34,Best Bowler
586,95,1,27,80,Best Bowler
586,95,1,27,343,Better Bowler
586,95,1,27,924,Good Bowler
586,95,1,27,1290,Best Bowler
586,95,1,27,1296,Best Bowler
586,95,2,11,220,Best Bowler
586,95,2,11,229,Best Bowler
586,95,2,11,352,Best Bowler
586,95,2,11,636,Best Bowler
586,95,2,11,918,Best Bowler
586,95,2,11,1032,Best Bowler
586,95,2,11,1200,Best Bowler
587,166,1,19,229,Best Bowler
587,166,1,19,240,Best Bowler
587,166,1,19,352,Best Bowler
587,166,1,19,437,Best Bowler
587,166,1,19,918,Best Bowler
587,166,1,19,1032,Better Bowler
587,166,1,19,1082,Best Bowler
587,166,2,27,495,Best Bowler
587,166,2,27,813,Best Bowler
587,166,2,27,1150,Best Bowler
587,166,2,27,1166,Best Bowler
587,166,2,27,1178,Best Bowler
587,166,2,27,1187,Best Bowler
587,166,2,27,1321,Best Bowler
588,175,1,27,495,Best Bowler
588,175,1,27,1150,Best Bowler
588,175,1,27,1166,Best Bowler
588,175,1,27,1178,Best Bowler
588,175,1,27,1187,Best Bowler
588,175,1,27,1321,Best Bowler
588,175,2,19,352,Better Bowler
588,175,2,19,399,Best Bowler
588,175,2,19,437,Best Bowler
588,175,2,19,1032,Best Bowler
588,175,2,19,1064,Best Bowler
588,175,2,19,1082,Best Bowler
589,158,1,19,240,Best Bowler
589,158,1,19,352,Best Bowler
589,158,1,19,399,Best Bowler
589,158,1,19,437,Better Bowler
589,158,1,19,636,Best Bowler
589,158,1,19,1032,Best Bowler
589,158,1,19,1082,Best Bowler
589,158,1,19,1202,Better Bowler
589,158,2,27,661,Best Bowler
589,158,2,27,1166,Best Bowler
589,158,2,27,1178,Best Bowler
589,158,2,27,1187,Best Bowler
589,158,2,27,1318,Best Bowler
590,110,1,27,382,Best Bowler
590,110,1,27,661,Better Bowler
590,110,1,27,1166,Best Bowler
590,110,1,27,1178,Best Bowler
590,110,1,27,1186,Best Bowler
590,110,1,27,1187,Best Bowler
590,110,2,19,229,Best Bowler
590,110,2,19,240,Best Bowler
590,110,2,19,352,Best Bowler
590,110,2,19,437,Best Bowler
590,110,2,19,636,Best Bowler
590,110,2,19,1032,Best Bowler
590,110,2,19,1082,Best Bowler
591,231,1,27,101,Best Bowler
591,231,1,27,382,Best Bowler
591,231,1,27,1046,Best Bowler
591,231,1,27,1178,Best Bowler
591,231,1,27,1187,Best Bowler
591,231,1,27,1302,Best Bowler
591,231,2,19,229,Best Bowler
591,231,2,19,352,Best Bowler
591,231,2,19,399,Best Bowler
591,231,2,19,636,Best Bowler
591,231,2,19,1032,Best Bowler
592,83,1,4,128,Best Bowler
592,83,1,4,134,Best Bowler
592,83,1,4,358,Better Bowler
592,83,1,4,375,Best Bowler
592,83,1,4,672,Better Bowler
592,83,1,4,836,Best Bowler
592,83,1,4,1154,Best Bowler
592,83,1,4,1329,Best Bowler
592,83,2,24,102,Best Bowler
592,83,2,24,124,Best Bowler
592,83,2,24,351,Better Bowler
592,83,2,24,804,Better Bowler
592,83,2,24,808,Best Bowler
592,83,2,24,1163,Best Bowler
593,166,1,19,112,Best Bowler
593,166,1,19,501,Good Bowler
593,166,1,19,851,Best Bowler
593,166,1,19,890,Best Bowler
593,166,1,19,892,Best Bowler
593,166,1,19,1332,Best Bowler
593,166,2,8,382,Best Bowler
593,166,2,8,495,Best Bowler
593,166,2,8,1166,Best Bowler
593,166,2,8,1178,Best Bowler
593,166,2,8,1187,Best Bowler
593,166,2,8,1264,Better Bowler
593,166,2,8,1321,Best Bowler
594,83,1,23,102,Best Bowler
594,83,1,23,124,Best Bowler
594,83,1,23,351,Best Bowler
594,83,1,23,804,Best Bowler
594,83,1,23,808,Better Bowler
594,83,1,23,1163,Best Bowler
594,83,2,4,168,Best Bowler
594,83,2,4,263,Best Bowler
594,83,2,4,640,Best Bowler
594,83,2,4,703,Best Bowler
594,83,2,4,713,Best Bowler
594,83,2,4,1136,Best Bowler
594,83,2,4,1298,Best Bowler
595,166,1,10,112,Better Bowler
595,166,1,10,501,Best Bowler
595,166,1,10,575,Better Bowler
595,166,1,10,851,Better Bowler
595,166,1,10,890,Best Bowler
595,166,1,10,892,Best Bowler
595,166,1,10,1183,Best Bowler
595,166,2,8,793,Best Bowler
595,166,2,8,916,Best Bowler
595,166,2,8,941,Best Bowler
595,166,2,8,1016,Best Bowler
595,166,2,8,1273,Best Bowler
595,166,2,8,1314,Best Bowler
596,83,1,23,125,Best Bowler
596,83,1,23,134,Best Bowler
596,83,1,23,375,Best Bowler
596,83,1,23,672,Best Bowler
596,83,1,23,836,Best Bowler
596,83,1,23,1154,Better Bowler
596,83,1,23,1329,Best Bowler
596,83,2,24,168,Best Bowler
596,83,2,24,263,Best Bowler
596,83,2,24,613,Best Bowler
596,83,2,24,640,Best Bowler
596,83,2,24,1209,Best Bowler
596,83,2,24,1234,Best Bowler
597,166,1,19,479,Best Bowler
597,166,1,19,916,Best Bowler
597,166,1,19,941,Best Bowler
597,166,1,19,1016,Best Bowler
597,166,1,19,1314,Best Bowler
597,166,1,19,1322,Best Bowler
597,166,2,10,495,Best Bowler
597,166,2,10,1147,Best Bowler
597,166,2,10,1187,Best Bowler
597,166,2,10,1264,Best Bowler
597,166,2,10,1321,Best Bowler
598,166,1,4,479,Best Bowler
598,166,1,4,793,Better Bowler
598,166,1,4,942,Best Bowler
598,166,1,4,1016,Best Bowler
598,166,1,4,1314,Best Bowler
598,166,1,4,1322,Best Bowler
598,166,2,10,102,Best Bowler
598,166,2,10,124,Best Bowler
598,166,2,10,380,Best Bowler
598,166,2,10,804,Best Bowler
598,166,2,10,808,Best Bowler
598,166,2,10,1163,Good Bowler
599,166,1,23,495,Best Bowler
599,166,1,23,807,Best Bowler
599,166,1,23,1166,Best Bowler
599,166,1,23,1178,Best Bowler
599,166,1,23,1187,Best Bowler
599,166,1,23,1302,Better Bowler
599,166,2,19,168,Best Bowler
599,166,2,19,640,Best Bowler
599,166,2,19,713,Best Bowler
599,166,2,19,1136,Best Bowler
599,166,2,19,1209,Best Bowler
599,166,2,19,1298,Best Bowler
600,166,1,23,102,Best Bowler
600,166,1,23,124,Best Bowler
600,166,1,23,380,Best Bowler
600,166,1,23,804,Best Bowler
600,166,1,23,808,Best Bowler
600,166,1,23,1163,Best Bowler
600,166,2,4,168,Best Bowler
600,166,2,4,247,Best Bowler
600,166,2,4,640,Best Bowler
600,166,2,4,713,Best Bowler
600,166,2,4,1209,Best Bowler
600,166,2,4,1298,Best Bowler
601,166,1,10,101,Best Bowler
601,166,1,10,495,Best Bowler
601,166,1,10,1145,Best Bowler
601,166,1,10,1166,Best Bowler
601,166,1,10,1187,Better Bowler
601,166,2,19,479,Best Bowler
601,166,2,19,491,Best Bowler
601,166,2,19,916,Best Bowler
601,166,2,19,941,Best Bowler
601,166,2,19,1273,Best Bowler
601,166,2,19,1314,Best Bowler
602,166,1,23,479,Best Bowler
602,166,1,23,491,Best Bowler
602,166,1,23,916,Best Bowler
602,166,1,23,942,Better Bowler
602,166,1,23,987,Best Bowler
602,166,1,23,1016,Best Bowler
602,166,1,23,1273,Best Bowler
602,166,2,10,263,Best Bowler
602,166,2,10,640,Best Bowler
602,166,2,10,713,Better Bowler
602,166,2,10,1136,Best Bowler
602,166,2,10,1209,Good Bowler
602,166,2,10,1234,Best Bowler
603,166,1,4,101,Best Bowler
603,166,1,4,495,Best Bowler
603,166,1,4,1145,Good Bowler
603,166,1,4,1178,Best Bowler
603,166,1,4,1187,Better Bowler
603,166,2,19,102,Better Bowler
603,166,2,19,380,Best Bowler
603,166,2,19,804,Best Bowler
603,166,2,19,808,Best Bowler
603,166,2,19,1163,Best Bowler
604,166,1,23,479,Best Bowler
604,166,1,23,491,Best Bowler
604,166,1,23,942,Best Bowler
604,166,1,23,987,Best Bowler
604,166,1,23,1016,Best Bowler
604,166,1,23,1273,Best Bowler
604,166,2,10,168,Best Bowler
604,166,2,10,640,Best Bowler
604,166,2,10,713,Best Bowler
604,166,2,10,1209,Best Bowler
604,166,2,10,1298,Best Bowler
605,149,1,3,102,Best Bowler
605,149,1,3,124,Best Bowler
605,149,1,3,808,Best Bowler
605,149,1,3,901,Good Bowler
605,149,1,3,1163,Best Bowler
605,149,1,3,1170,Good Bowler
605,149,2,4,151,Best Bowler
605,149,2,4,253,Best Bowler
605,149,2,4,750,Best Bowler
605,149,2,4,753,Best Bowler
605,149,2,4,889,Best Bowler
605,149,2,4,1124,Best Bowler
606,149,1,4,577,Best Bowler
606,149,1,4,750,Best Bowler
606,149,1,4,889,Best Bowler
606,149,1,4,1124,Best Bowler
606,149,1,4,1128,Best Bowler
606,149,2,3,102,Best Bowler
606,149,2,3,808,Best Bowler
606,149,2,3,1163,Best Bowler
606,149,2,3,1170,Best Bowler
607,149,1,3,102,Best Bowler
607,149,1,3,380,Best Bowler
607,149,1,3,804,Best Bowler
607,149,1,3,808,Better Bowler
607,149,1,3,1163,Best Bowler
607,149,1,3,1170,Best Bowler
607,149,2,4,311,Best Bowler
607,149,2,4,577,Best Bowler
607,149,2,4,750,Best Bowler
607,149,2,4,889,Best Bowler
607,149,2,4,1124,Best Bowler
607,149,2,4,1128,Best Bowler
608,204,1,10,168,Best Bowler
608,204,1,10,640,Best Bowler
608,204,1,10,713,Best Bowler
608,204,1,10,1136,Best Bowler
608,204,1,10,1209,Best Bowler
608,204,1,10,1298,Best Bowler
608,204,2,23,466,Best Bowler
608,204,2,23,491,Better Bowler
608,204,2,23,775,Better Bowler
608,204,2,23,942,Best Bowler
608,204,2,23,987,Best Bowler
608,204,2,23,1103,Best Bowler
608,204,2,23,1324,Best Bowler
609,204,1,23,466,Best Bowler
609,204,1,23,491,Best Bowler
609,204,1,23,775,Best Bowler
609,204,1,23,916,Best Bowler
609,204,1,23,1322,Best Bowler
609,204,1,23,1324,Best Bowler
609,204,2,10,168,Best Bowler
609,204,2,10,263,Best Bowler
609,204,2,10,640,Best Bowler
609,204,2,10,713,Better Bowler
609,204,2,10,1209,Best Bowler
610,197,1,10,168,Best Bowler
610,197,1,10,640,Best Bowler
610,197,1,10,713,Best Bowler
610,197,1,10,1136,Best Bowler
610,197,1,10,1209,Best Bowler
610,197,1,10,1298,Best Bowler
610,197,2,23,466,Good Bowler
610,197,2,23,775,Best Bowler
610,197,2,23,916,Best Bowler
610,197,2,23,987,Best Bowler
610,197,2,23,1322,Best Bowler
610,197,2,23,1324,Best Bowler
611,197,1,23,491,Better Bowler
611,197,1,23,775,Best Bowler
611,197,1,23,942,Best Bowler
611,197,1,23,987,Best Bowler
611,197,1,23,1016,Best Bowler
611,197,1,23,1322,Best Bowler
611,197,1,23,1324,Good Bowler
611,197,2,10,168,Best Bowler
611,197,2,10,263,Best Bowler
611,197,2,10,640,Better Bowler
611,197,2,10,1209,Best Bowler
612,83,1,19,102,Best Bowler
612,83,1,19,110,Best Bowler
612,83,1,19,380,Best Bowler
612,83,1,19,804,Best Bowler
612,83,1,19,808,Better Bowler
612,83,1,19,817,Best Bowler
612,83,1,19,1170,Good Bowler
612,83,2,4,495,Best Bowler
612,83,2,4,1166,Best Bowler
612,83,2,4,1178,Best Bowler
612,83,2,4,1187,Best Bowler
612,83,2,4,1264,Best Bowler
613,110,1,4,495,Best Bowler
613,110,1,4,1166,Best Bowler
613,110,1,4,1178,Best Bowler
613,110,1,4,1187,Better Bowler
613,110,1,4,1264,Better Bowler
613,110,1,4,1321,Best Bowler
613,110,2,19,102,Best Bowler
613,110,2,19,380,Best Bowler
613,110,2,19,804,Best Bowler
613,110,2,19,808,Better Bowler
613,110,2,19,1170,Best Bowler
613,110,2,19,1196,Best Bowler
614,83,1,19,102,Best Bowler
614,83,1,19,380,Best Bowler
614,83,1,19,804,Best Bowler
614,83,1,19,808,Best Bowler
614,83,1,19,1163,Best Bowler
614,83,1,19,1170,Best Bowler
614,83,2,4,382,Best Bowler
614,83,2,4,495,Best Bowler
614,83,2,4,1166,Best Bowler
614,83,2,4,1178,Best Bowler
614,83,2,4,1186,Best Bowler
614,83,2,4,1187,Best Bowler
615,158,1,4,382,Best Bowler
615,158,1,4,818,Best Bowler
615,158,1,4,1166,Best Bowler
615,158,1,4,1178,Best Bowler
615,158,1,4,1186,Best Bowler
615,158,1,4,1264,Best Bowler
615,158,2,19,102,Best Bowler
615,158,2,19,380,Best Bowler
615,158,2,19,804,Best Bowler
615,158,2,19,808,Best Bowler
615,158,2,19,1163,Best Bowler
615,158,2,19,1170,Best Bowler
616,166,1,19,102,Best Bowler
616,166,1,19,380,Best Bowler
616,166,1,19,804,Best Bowler
616,166,1,19,808,Best Bowler
616,166,1,19,1163,Best Bowler
616,166,1,19,1170,Best Bowler
616,166,2,4,818,Best Bowler
616,166,2,4,1166,Best Bowler
616,166,2,4,1178,Best Bowler
616,166,2,4,1264,Best Bowler
616,166,2,4,1302,Best Bowler
617,233,1,19,102,Best Bowler
617,233,1,19,124,Best Bowler
617,233,1,19,351,Best Bowler
617,233,1,19,804,Best Bowler
617,233,1,19,808,Best Bowler
617,233,1,19,1163,Best Bowler
617,233,2,4,382,Better Bowler
617,233,2,4,1147,Best Bowler
617,233,2,4,1166,Best Bowler
617,233,2,4,1187,Best Bowler
617,233,2,4,1264,Best Bowler
617,233,2,4,1302,Best Bowler
617,233,2,4,1321,Best Bowler
618,233,1,10,495,Better Bowler
618,233,1,10,1166,Best Bowler
618,233,1,10,1187,Best Bowler
618,233,1,10,1264,Best Bowler
618,233,1,10,1302,Better Bowler
618,233,1,10,1321,Best Bowler
618,233,2,19,479,Best Bowler
618,233,2,19,491,Best Bowler
618,233,2,19,916,Best Bowler
618,233,2,19,941,Better Bowler
618,233,2,19,1314,Better Bowler
618,233,2,19,1322,Best Bowler
619,233,1,4,491,Best Bowler
619,233,1,4,916,Good Bowler
619,233,1,4,941,Best Bowler
619,233,1,4,1016,Best Bowler
619,233,1,4,1273,Best Bowler
619,233,1,4,1314,Best Bowler
619,233,1,4,1322,Best Bowler
619,233,2,10,102,Best Bowler
619,233,2,10,124,Best Bowler
619,233,2,10,351,Best Bowler
619,233,2,10,380,Best Bowler
619,233,2,10,804,Good Bowler
619,233,2,10,808,Better Bowler
620,233,1,19,479,Best Bowler
620,233,1,19,491,Best Bowler
620,233,1,19,916,Best Bowler
620,233,1,19,941,Best Bowler
620,233,1,19,1103,Best Bowler
620,233,1,19,1273,Best Bowler
620,233,1,19,1314,Better Bowler
620,233,1,19,1322,Best Bowler
620,233,2,10,382,Best Bowler
620,233,2,10,495,Best Bowler
620,233,2,10,1166,Best Bowler
620,233,2,10,1178,Best Bowler
620,233,2,10,1187,Good Bowler
620,233,2,10,1264,Better Bowler
621,119,1,3,90,Best Bowler
621,119,1,3,423,Best Bowler
621,119,1,3,559,Best Bowler
621,119,1,3,694,Best Bowler
621,119,1,3,926,Best Bowler
621,119,1,3,1083,Best Bowler
621,119,2,7,154,Better Bowler
621,119,2,7,577,Best Bowler
621,119,2,7,750,Best Bowler
621,119,2,7,753,Best Bowler
621,119,2,7,880,Best Bowler
621,119,2,7,889,Best Bowler
621,119,2,7,1128,Best Bowler
622,129,1,3,423,Best Bowler
622,129,1,3,559,Best Bowler
622,129,1,3,694,Best Bowler
622,129,1,3,926,Best Bowler
622,129,1,3,992,Best Bowler
622,129,1,3,1025,Best Bowler
622,129,1,3,1242,Best Bowler
622,129,2,7,154,Best Bowler
622,129,2,7,577,Best Bowler
622,129,2,7,750,Best Bowler
622,129,2,7,880,Better Bowler
622,129,2,7,889,Best Bowler
622,129,2,7,1128,Best Bowler
623,253,1,7,154,Best Bowler
623,253,1,7,577,Best Bowler
623,253,1,7,750,Best Bowler
623,253,1,7,880,Best Bowler
623,253,1,7,889,Best Bowler
623,253,1,7,1128,Best Bowler
623,253,2,3,423,Best Bowler
623,253,2,3,559,Best Bowler
623,253,2,3,694,Best Bowler
623,253,2,3,926,Best Bowler
623,253,2,3,992,Best Bowler
623,253,2,3,1242,Best Bowler
624,129,1,7,154,Best Bowler
624,129,1,7,750,Best Bowler
624,129,1,7,753,Best Bowler
624,129,1,7,880,Best Bowler
624,129,1,7,889,Better Bowler
624,129,1,7,1128,Best Bowler
624,129,2,3,90,Best Bowler
624,129,2,3,694,Best Bowler
624,129,2,3,909,Best Bowler
624,129,2,3,992,Best Bowler
624,129,2,3,1083,Best Bowler
624,129,2,3,1242,Best Bowler
625,264,1,7,750,Best Bowler
625,264,1,7,753,Best Bowler
625,264,1,7,880,Best Bowler
625,264,1,7,889,Better Bowler
625,264,1,7,940,Best Bowler
625,264,1,7,1128,Best Bowler
625,264,2,3,39,Best Bowler
625,264,2,3,90,Best Bowler
625,264,2,3,992,Better Bowler
625,264,2,3,1025,Best Bowler
625,264,2,3,1083,Best Bowler
625,264,2,3,1242,Best Bowler
626,264,1,3,39,Best Bowler
626,264,1,3,423,Best Bowler
626,264,1,3,559,Best Bowler
626,264,1,3,992,Best Bowler
626,264,1,3,1025,Best Bowler
626,264,1,3,1242,Best Bowler
626,264,2,7,154,Best Bowler
626,264,2,7,577,Best Bowler
626,264,2,7,880,Best Bowler
626,264,2,7,889,Good Bowler
626,264,2,7,940,Best Bowler
627,207,1,3,393,Best Bowler
627,207,1,3,423,Best Bowler
627,207,1,3,559,Best Bowler
627,207,1,3,909,Best Bowler
627,207,1,3,926,Best Bowler
627,207,1,3,1025,Best Bowler
627,207,1,3,1242,Best Bowler
627,207,2,7,154,Best Bowler
627,207,2,7,199,Best Bowler
627,207,2,7,577,Best Bowler
627,207,2,7,750,Good Bowler
627,207,2,7,880,Best Bowler
627,207,2,7,1128,Best Bowler
628,223,1,22,102,Best Bowler
628,223,1,22,598,Best Bowler
628,223,1,22,808,Best Bowler
628,223,1,22,891,Best Bowler
628,223,1,22,1170,Best Bowler
628,223,1,22,1196,Better Bowler
628,223,2,4,345,Better Bowler
628,223,2,4,506,Best Bowler
628,223,2,4,514,Best Bowler
628,223,2,4,524,Best Bowler
628,223,2,4,543,Best Bowler
628,223,2,4,712,Best Bowler
629,125,1,3,345,Best Bowler
629,125,1,3,506,Best Bowler
629,125,1,3,524,Best Bowler
629,125,1,3,573,Best Bowler
629,125,1,3,712,Better Bowler
629,125,1,3,714,Best Bowler
629,125,2,22,153,Best Bowler
629,125,2,22,577,Best Bowler
629,125,2,22,750,Best Bowler
629,125,2,22,880,Best Bowler
629,125,2,22,889,Best Bowler
630,247,1,3,345,Best Bowler
630,247,1,3,506,Best Bowler
630,247,1,3,524,Best Bowler
630,247,1,3,543,Best Bowler
630,247,1,3,985,Best Bowler
630,247,1,3,1293,Best Bowler
630,247,2,22,153,Best Bowler
630,247,2,22,750,Better Bowler
630,247,2,22,880,Best Bowler
630,247,2,22,889,Best Bowler
631,173,1,22,151,Best Bowler
631,173,1,22,311,Best Bowler
631,173,1,22,577,Best Bowler
631,173,1,22,750,Best Bowler
631,173,1,22,880,Best Bowler
631,173,1,22,889,Better Bowler
631,173,2,3,345,Good Bowler
631,173,2,3,506,Best Bowler
631,173,2,3,524,Best Bowler
631,173,2,3,543,Best Bowler
631,173,2,3,573,Best Bowler
631,173,2,3,985,Best Bowler
631,173,2,3,1293,Best Bowler
632,243,1,22,577,Best Bowler
632,243,1,22,750,Best Bowler
632,243,1,22,753,Best Bowler
632,243,1,22,880,Better Bowler
632,243,1,22,889,Best Bowler
632,243,1,22,1110,Best Bowler
632,243,2,3,345,Better Bowler
632,243,2,3,506,Best Bowler
632,243,2,3,524,Best Bowler
632,243,2,3,543,Best Bowler
632,243,2,3,985,Best Bowler
632,243,2,3,1293,Best Bowler
633,171,1,3,345,Best Bowler
633,171,1,3,524,Good Bowler
633,171,1,3,543,Best Bowler
633,171,1,3,573,Better Bowler
633,171,1,3,712,Good Bowler
633,171,1,3,714,Best Bowler
633,171,1,3,985,Best Bowler
633,171,2,22,153,Best Bowler
633,171,2,22,311,Best Bowler
633,171,2,22,577,Best Bowler
633,171,2,22,750,Good Bowler
633,171,2,22,753,Best Bowler
633,171,2,22,880,Best Bowler
633,171,2,22,889,Best Bowler
634,153,1,3,345,Best Bowler
634,153,1,3,506,Better Bowler
634,153,1,3,524,Best Bowler
634,153,1,3,543,Best Bowler
634,153,1,3,573,Best Bowler
634,153,1,3,712,Best Bowler
634,153,2,22,311,Best Bowler
634,153,2,22,577,Best Bowler
634,153,2,22,753,Best Bowler
634,153,2,22,889,Best Bowler
634,153,2,22,1140,Best Bowler
635,24,1,3,345,Best Bowler
635,24,1,3,506,Better Bowler
635,24,1,3,524,Best Bowler
635,24,1,3,543,Best Bowler
635,24,1,3,573,Best Bowler
635,24,1,3,714,Best Bowler
635,24,2,22,199,Best Bowler
635,24,2,22,253,Best Bowler
635,24,2,22,311,Best Bowler
635,24,2,22,577,Best Bowler
635,24,2,22,889,Best Bowler
635,24,2,22,988,Best Bowler
636,249,1,3,345,Best Bowler
636,249,1,3,506,Best Bowler
636,249,1,3,524,Best Bowler
636,249,1,3,543,Best Bowler
636,249,1,3,573,Best Bowler
636,249,1,3,714,Best Bowler
636,249,2,22,577,Best Bowler
636,249,2,22,750,Best Bowler
636,249,2,22,880,Best Bowler
636,249,2,22,889,Best Bowler
636,249,2,22,1140,Best Bowler
637,1,1,3,345,Best Bowler
637,1,1,3,506,Best Bowler
637,1,1,3,524,Best Bowler
637,1,1,3,573,Best Bowler
637,1,1,3,712,Best Bowler
637,1,1,3,714,Better Bowler
637,1,2,22,199,Best Bowler
637,1,2,22,311,Best Bowler
637,1,2,22,577,Best Bowler
637,1,2,22,750,Best Bowler
637,1,2,22,1140,Best Bowler
638,283,1,22,199,Best Bowler
638,283,1,22,311,Best Bowler
638,283,1,22,577,Best Bowler
638,283,1,22,750,Better Bowler
638,283,1,22,753,Best Bowler
638,283,1,22,889,Best Bowler
638,283,2,3,506,Best Bowler
638,283,2,3,524,Best Bowler
638,283,2,3,573,Best Bowler
638,283,2,3,695,Best Bowler
638,283,2,3,712,Best Bowler
638,283,2,3,1293,Best Bowler
639,283,1,3,323,Best Bowler
639,283,1,3,485,Best Bowler
639,283,1,3,581,Best Bowler
639,283,1,3,623,Best Bowler
639,283,1,3,1220,Best Bowler
639,283,2,17,311,Best Bowler
639,283,2,17,577,Best Bowler
639,283,2,17,750,Best Bowler
639,283,2,17,753,Best Bowler
639,283,2,17,889,Best Bowler
639,283,2,17,1140,Best Bowler
640,153,1,3,323,Best Bowler
640,153,1,3,404,Best Bowler
640,153,1,3,485,Good Bowler
640,153,1,3,581,Best Bowler
640,153,1,3,623,Better Bowler
640,153,1,3,1220,Best Bowler
640,153,2,17,199,Best Bowler
640,153,2,17,253,Best Bowler
640,153,2,17,311,Best Bowler
640,153,2,17,577,Best Bowler
640,153,2,17,750,Best Bowler
640,153,2,17,753,Best Bowler
640,153,2,17,889,Best Bowler
641,249,1,3,323,Best Bowler
641,249,1,3,404,Good Bowler
641,249,1,3,485,Good Bowler
641,249,1,3,581,Best Bowler
641,249,1,3,623,Best Bowler
641,249,1,3,1220,Best Bowler
641,249,2,17,199,Best Bowler
641,249,2,17,253,Best Bowler
641,249,2,17,311,Best Bowler
641,249,2,17,577,Best Bowler
641,249,2,17,750,Best Bowler
641,249,2,17,753,Best Bowler
641,249,2,17,889,Best Bowler
642,1,1,17,199,Best Bowler
642,1,1,17,253,Better Bowler
642,1,1,17,577,Best Bowler
642,1,1,17,750,Best Bowler
642,1,1,17,753,Best Bowler
642,1,1,17,889,Best Bowler
642,1,2,3,323,Best Bowler
642,1,2,3,404,Best Bowler
642,1,2,3,485,Best Bowler
642,1,2,3,623,Best Bowler
642,1,2,3,1220,Best Bowler
643,36,1,3,179,Better Bowler
643,36,1,3,323,Best Bowler
643,36,1,3,404,Best Bowler
643,36,1,3,485,Better Bowler
643,36,1,3,623,Best Bowler
643,36,1,3,1220,Good Bowler
643,36,2,17,199,Best Bowler
643,36,2,17,577,Best Bowler
643,36,2,17,750,Best Bowler
643,36,2,17,889,Better Bowler
643,36,2,17,940,Best Bowler
644,184,1,7,237,Best Bowler
644,184,1,7,297,Best Bowler
644,184,1,7,308,Better Bowler
644,184,1,7,317,Best Bowler
644,184,1,7,373,Best Bowler
